"id","rating","review"
522383,5,"My favorite massage oil ever! The smell is soooo relaxing! Goes on smooth to ease tired muscles. Also nice to put a few drops in your bath water! Ive used it for years!"
407426,3,"I have had this little machine for a while now, but never seem to find the time to use it regularly because it is loud and the flash is obnoxious (can't use it and watch TV).

I had professional and painful laser hair treatments on my legs years ago and although it was nearly unbearable, I made it through all the treatments and had super results.  To give some reference, after the professional treatments, hair did not grow back on the treated area for about six weeks...none of it.  It also hurt like a b****, they did the treatment through some cooling gel substance and I had to wear protective eyeware the entire time.  So....I am guessing this little device is not nearly as powerful or effective as a treatment it an office.

I use this device on the highest setting and feel barely any pain, except when I accidentally hit the same area twice.  So far, I always have some hair growth immediately.  Rather than eliminating the hair in an area, I find this is more of a thinning effect.  I also think it is difficult to ensure you get total coverage of an area, it is hard sometimes to see which area you just zapped before moving onto the next.

If your considering this, I think it will work eventually, but it will take time, patience, and commitment on your part to use it regularly.  It might not be the best deal for a really large area like legs or chest because it just takes so long to complete an area.  Also, even though the device is completely against your skin during treatment, there is still a visible laser pulse and I wear protective goggles as a precaution even though it does not state you must.  I only have one set of eyes and an eight dollar investment in goggles seems like a small price to pay to protect them.  I do like that the device plugs into the wall and does not rely on battery power though and there is a small lag time between charges (where the machine is able to pulse again).

For smaller areas like underarms, bikini, upper lip and the like, this is probably much cheaper than professional treatments and a ton more private and for that reason alone I really like it.  However, for the effort involved, I am not sure it is not just easier to let someone else do it for you and be done!"
314048,4,"I read the other reviews and it said that it takes quite a few coats, and it does. But I still love it! It might help to have a solid base coat so it all comes out like the picture."
543876,5,"love this products! No more gell with a light stay on well don't ise cheap polish it will chip fast also put never chip over it helps a lot will order again! Worth th money"
263962,5,"works very well and I really see the difference.  i highly recommend it if you want to improve your complextion."
77874,5,"This product works really well with my combination skin. I have to be careful not to use every day to not breakout, but any way it works really well in my skin."
336020,5,"I bought this after running out of the BB&B Bigelow stuff (which was great).  I prefer the smell of this one and, I may be crazy, but I think it actually works slightly better than the green-box bigelow stuff.  So, this is my new shaving cream. I thought they were the same 'recipe', so maybe my perception of this being better is nothing more than forgetting how great the other is after using other things for a week.  I haven't tried this with a brush yet as I have found that I get good results applying it directly do my face and rubbing it around.  I use it in conjunction with feather blades and a WSP handle.  Also, I used quality brush/soaps before discovering Bigelow and went through 2 small tubes and 3 large tubes of it before buying this.  I will probably stick with this now as I like it a tiny bit more than the green tube bigelow."
471723,4,"Best mascara"
186077,5,"Let's you put your hair where you want it."
348647,1,"Hate it! First of all the product was used and taped back! The iron does not heat up, not even at the highest temp. Im returning it.. Im really disappointed with this curler"
507335,5,"Excellent product"
506177,5,"I absolutely love this product - the X Foliator Moisterizing Creme leaves my skin feeling soft."
473717,5,"Best mascara I ever used! Makes my lashes look longer and it curls!  The brush is awesome!!"
529507,5,"Exactly what I was looking for - solid gold liquid liner. Just enough sparkle. Lasts all day. Awesome."
379420,1,"After one use it is destroyed and had to be thrown away. It heated up too much and melted the plastic. The titanium is probably the reason it overheated. It is also not universal fit. I had to hold it onto my hairdryer."
96565,5,"love this product! I get my facials every 2 to 3 weeks by my estetichian she sells this product, but I found it at a more affordable price on here!
I'm in love, really recommend works great for acne and keepa skin radiant and soft."
532779,5,"I needed something that if it goes in the eye mixed with sweat or too close to it, my daughter's eye lids wouldn't swell up and this works perfectly."
427987,5,"Love it!!"
510366,5,"Awesome hair brush. Gets all the way down to my scalp and feels wonderful. The shipping took only half the time expected. Very glad I spent the money on this treat for myself."
551159,5,"Smells great. Has a lasting smell."
389730,5,"My husband swears by this gel.  Great product!"
223046,5,"Its like having a professional Dryer at home and it doesn`t make a lot of noise so your ears are safe!"
10931,5,"Works great on my bald spots. I have really short course hair. The color matches great. Extremely easy to ues"
124271,4,"Improvement in firmness; plan to continue to use."
334589,5,"Has a wonderful menthol after-feel that really is soothing. Takes a little more to get a good lather going than a standard soap, but is worth it."
257407,5,"I have VERY thin and straight hair (like cotton) I have been using Pureology Super Smooth Shampoo & Conditioner for over a year now and I LOVE it!!!! I won't switch to any other product. It makes my hair feel so soft and healthy. It also smelle REALLY good. I even buy it for my mom so hair will get healthy too."
235360,5,"Great product and fast service."
573601,1,"Because Obaji's sun screen was so good, I thought I'd like their cleanser, too. Nope. It has several problems, none of which is  necessary for exfoliation.

Mechanical exfoliation is simply bad for everyone's skin. It increases oil production and causes micro-tears in skin. I didn't even know this one had ""beads"" in it, or I wouldn't have tried it in the first place. Still, since I wanted to write an honest review, I used it against my better judgment.

The second problem is that it contains fragrance. There's no reason to add fragrance to any skin care product, let alone one that's going on a roughed-up skin. Lose the fragrance, Obaji.

There's no reason to add a foaming agent, either. That's added because consumers have been taught to expect a lather or foam to make things clean. Very good facial cleansers don't foam up, they just remove dirt and oil. When you consider that we already have ""beads"" and fragrance in the product, there's absolutely no logic in adding yet another unnecessary ingredient with the potential to cause even more skin problems.

Finally, while the second ingredient is a chemical exfoliant, there's amount listed. Thus there's no way to tell if it's strong enough to actually remove those top-layer skin cells as an acidic agent should do.

I'm going to stick with BHA (beta hydroxy acid, a/k/a salicylic acid) for the oily areas on my face and AHA (alpha hydroxy acid, such as glycolic or lactic acids) for the rest of it. They're cheap when bought as stand-alone products at a drugstore, and usually won't cause irritation unless they're used too frequently for your particular skin. Following up with an inexpensive and non-irritating cleanser such as Cetaphil or one of Paula's Choice products, and your skin is clean."
420374,5,"If you plan to use the St Tropez mousse (or any self tanner, really), I highly recommend you skip your morning lattee and fork over the $6 for this mit. Is it actually worth $6? Probably not. But it makes a huge difference.  I've never self-tanned before, and was so happy I followed the recommendations and bought this for the application. It helped the product go on smoothly and evenly, and there were no weird blotchy spots or orange hands.

Tip: I followed this method from other reviewers using the St. Tropez mousse with this mit: two pumps for calves, two pumps for thighs, two pumps for stomach, one pump for chest, two pumps for arms, two to three pumps for back, half a pump for face :)"
194878,5,"I used this product before and I loved it. It's works well and isn't too sticky but it holds my hair up well. The price is low too! Definitely recommend for medium to thick hair."
279433,5,"I am really pleased with this product. I do believe it lightened freckles and areas showing age. I was given a tester at an event and each time I used it I thought I saw results. I decided I wanted a full bottle. I think the scent is nice and the texture is nice. My skin feels very clean with it.  Your skin will feel a little dry so follow up with a moisturizer.  I later started mixing it with an exfoliator followed by RetinA and cream. Together it's a great regiment."
126269,5,"I love this hair spray.  Since I first found this brand and type several years ago I refuse to use anything else.  Yes it is a bit pricey but it works great!  I love how lightweight it feels,  It lasts all day long without breaking down.  I also like the smell too.  It doesn't have the strange alcohol odor that some do.  Overall a great product.  No complaints at all about it."
283065,5,"This is a gorgeous neutral. I wanted something that would compliment my skin tone and this does the job amazingly. The polish also stays on for weeks without chipping. It is a great product and I will be buying more of this brand."
10212,5,"This shampoo is a little pricy, but worth it. It doesn't leave all the residue I get from other shampoos or makes my hair dry."
183094,5,"What a great little product! Some might say it's pricey but it gets the job done. I use it for breakouts and it clears up my skin and kills pimples overnight. Love it!"
369268,5,"This stuff is wonderful! I use this over a base coat (essential, I discovered), A couple of coats, and Bob's yer uncle, clear, clean polish that lasts a week. Hurrah!"
76458,5,"Great product and service from Amazon!!!!"
3836,4,"love this color.  it's a cross between grey and blue"
106256,5,"This is a perfect everyday shampoo for silver/grey hair.  I will definitely be ordering more in the future.  It smells good too!"
152340,5,"I really liked this product except it makes my hair feel greasy until you actually use the flat iron on it.  but I really think that it helps make my hair straiter."
202508,5,"Works great with face powders for a Dewey finish."
541764,3,"Don't be fooled by the description talking about the spray bottle's delivery. It's not a spray but a splash. I didn't know that and was disappointed when I received the cologne. I was afraid to wear too much, but it's fairly mild. I really do prefer sprays. Please REWRITE the description."
224088,5,"Great hair dryer!  Babyliss is used at my salon. Could never find a consumer grade hair dyer with enough heat-this one is fabulous-Best price on Amazon plus 3 year warranty-love it."
497830,5,"Total relief for my itchy scalp."
197588,5,"Sealed product arrived on schedule.  Works as advertised."
46047,1,"Way too hot singed my hair."
317184,5,"bright, bold and beautiful for summer "
424457,4,"no shine, and smell nice"
283837,5,"My favorite CND color...have ordered it several times and I always use it quickly.  It's a great color and gets lots of compliments."
548617,1,"thought this would be a nice soft fragarance, but find its way too sweet and cloying.  Better after a few minutes, but def not my favorite!  Would not buy this scent again"
79586,1,"This is a TERRIBLE product. I've got straight/ wavy-ish hair that gets sort of frizzy in the summer, so I decided to try this to see if I could cut my styling time in half. BIG mistake. This completely ruined my hair. I had to cut about 5 in off just to get rid of all the split ends. It crunched like dry leaves and months later I am still trying to repair the damage .... :(

DONT BUY THIS."
89444,4,"Many great reviews here I will add one more.  I was hesitant to switch back to the safety razor after so many years of paying so much for the 4 blade razors.  upwards of 25.00 for a pack of 4!!!  Well I decided to dive in after reading the reviews and doing the research.  Basically for those of you who are hesitant.  There is a learning curve to the mindless shave of the 4 bladed scrape your skin off razors of today.  You need to think about how your face and beard is.  I would also suggest if your nervous watch some you tube videos about shaving with a safety razor and the correct angle.  Invent in a nice shave cream that has a good lubricant.  I went with Cremo and its great so far.  Still testing others though.  Plus get yourself a nice blade.  Many hear are reasonable I picked up 100 for 10.00.  Also, the other reviewers are correct when you reload the blade in this razor you will need to hold the top parts together with some force while you screw the handle on to ensure the blade is seated in the right position!!!  Big tip with this razor, fortunately I read that before I used it and so far no cuts.  Just put the top on the counter place the blade and the back plate then hold it at each end down with some force and screw the handle in.  After two weeks of trial and
error and finding which way my beard likes to be shaved I can shave in just about the same amount of time it took me to scrape my face with the
 other blades.  Really when you start using a safety blade you will wonder why you did this any other way.  my skin is much softer with less irritation and redness.  This razor is easy to handle and well balance weighted so you will get used to it quickly."
402486,5,"it very good.. i apply this fix with my foundation.. give me a nice grow"
458950,4,"It was great making my damaged hair look soft and skinny"
359498,5,"First off, I think the packaging is really smart.  Different elements and clip together to form a palette.  I'm planning on stocking up on a few more Jouer products so I can make a nice travel compact.

I love the consistency and color of this blush.  It blends really well and is very natural looking.  It's a lovely cream blush, and I apply it with my fingers.  I like that it's a small size.  This makes it very portable for travel.  My skin can be fairly sensitive, but I haven't had any reactions to the Jouer products I've tried."
509877,1,"If you are able to pay for this, I really recommend you to use botox or something else because you will not see any particular result using this product."
570704,5,"Great mix of products and the credit you get back makes it free to try.  Win Win scenario."
137563,4,"This facial cleansing soap is not what I expected. It has fine granules - somehow I missed that in the description. I wanted to use it to remove my makeup - but with the granules I have to remove my mascara separately. Having said that, my husband grabbed the bottle and adores it. He has dry skin and this formula does not strip or irritate his face."
452135,5,"I love this shade! It is a neon bright red with orange undertones and it looks super elegant. The color is super long lasting! And I love that the sharpener is included in the lid! Perfection!"
402866,4,"I Dyed My Hair Red And It Took The Color Completely Off On 390 Degree Heat. Other Than That It's A Great Flat Iron That Makes Hair Silky. Good Thing I Tested It First!"
361497,5,"My husband and I love the scent and it mixes very well with his chemistry.  It's very sexy and manly."
380446,5,"I bought these for my daughter to add to her theatre caddy.  She LOVES them, and uses them every day -- even when she's not on stage.  I plan on buying more because they have easily become a favorite of mine as well !"
549233,5,"Perfect perfume."
381273,5,"I have thick colored blonde hair well past my shoulders. Hate washing it every other day because it's a process. I'm not a fan of conditioner all the time, so if I don't use a detangler it takes me 15 minutes to comb through. This shampoo is fantastic. My hair does not look like a birds nest when I'm done washing and the shine is fantastic. Better than almost every shampoo I've ever tried. And believe me, I've sampled everything from cheap to really expensive. If you spend a fair amount of money coloring your hair and want it to remain looking nice, I definitely recommend this product."
489028,4,"I've given this 4 stars because I haven't tried the curling aspect of it yet.
I have thick curly hair and after my flat iron AND curling iron died on me I needed to invest in something. I hate going to the hair salon.
I got this and it was a little hard to get used to at first but it works wonders!
I air dry my hair and then blow it out lightly to get out the kinks; I flat iron/curl.

This thing gets really close to the roots which is AWESOME, the only thing I will say is that it took me forever because I wasn't trying to burn my hand lol."
16232,5,"Works great and got here fast!"
253239,5,"I am a eyeliner snob and have very high expectations. I want it to go on easily without making a mess and stay all day without smearing if I touch my eye. This is the best I have found."
233655,5,"I'm an Irishman. In other words, I'm of the fairer skin type. This stuff is nails. I didn't have the slightest redness after being in the sun in the Bahamas. Spend the money, save your skin. Or don't, I mean, it's none of my business."
165160,5,"Great for cover-up and making the hair look thicker."
282692,1,"Color was almost peach and not what expected."
368685,2,"I thought this was going to be so great because of all the reviews. Burts bees avocado leave in treatment is much better for me and the price is better too!"
294724,5,"This hydrocream is amazing for curly hair.  I have short hair that is a little unmanageable and tends to look like I didn't comb it if I do not use something to keep it in check.  This product leaves your hair feeling smooth and plenty of bounce all day.  It is not heavy like your traditional mouse and does not keep your hair crunchy and wet-looking all day long.  Love this product.  My hairstylist used it and I have bought 3 cans of it for me and my mom."
375263,1,"Knock off product. Facek. Not made by Babyliss.
Although the product works, ir is clearly an imitation."
496400,1,"Como puedo regresar el shampo"
232443,5,"Stop the search ladies!!  This product does everything, plus more.  I am 50+ and have been searching for that ""magic"" cream for my face, eyes, and neck.  I am here to tell you I have found it for my face and if you give this a try for a month I believe you will be saying the same thing.

I know the price is steep but use very very little or you will notice it on your face near your ears.  Try to get 2 or 3 samples (enough to last a month) then try it.  Be honest with yourself and the product.  Cleanse your face morning and night - then apply."
310221,3,"Good coverage but you don't get much and it doesn't last very long."
511720,5,"Great for travel"
104346,5,"Grear soap"
233827,5,"perfect delivery, great product"
276724,3,"I bought this foundation because it has silicon in it and the description stated it is compatible with any airbrush system. This is not the case as it clogged my machine and took me a very long time to clean it. I have to use my fingers to apply it which defeats the purpose of why I bought it. I would also suggest buying one shade lighter as the shade I bought is very dark. It does have a nice feel and finish but I sure wish I could apply it with my airbrush system."
403155,5,"Great make up!"
248747,4,"A little strong smelling but I don't notice it after while. Big bottle so it should last me a long time. Good at blocking humidity. I just spray a little on my hand not directly in my hair. A little goes a long way."
292697,5,"I love this product and the smell is wonderful!"
415110,2,"Bit overpriced for a toner, I suggest you shop around the low end to determine the necessity before clamoring for a product like this."
142207,5,"Excellent product"
294899,4,"It does work, go for it."
167152,5,"I got this and used it and it works to thicken my hair.  However I needed something more to cover the scalp better.  I am a female and very thin on top.  So I did what was recommended by someone else and I got Couvre (made by same company) in dark brown to use on my scalp first (it also covered my gray roots) and then when it dried I used Toppik.  Together they worked GREAT!  I was using just a black hair spray and it was making a mess everywhere!  It left over-spray on everything and turned the necklines of my sweaters and clothes black and was a mess. If I touched my hair at all my fingers were black.  This doesn't come off on anything and I can touch my hair!  I was even in a rainstorm today and it didn't run. You cannot tell I am thin at all! It looks thick and nice. I am much much happier! (BE sure and not use to much as it will begin to ball up. You do not need much at all!"
126462,5,"Great product and great price."
387138,5,"My eyelashes have grown significantly! I love this product and started using it when I decided to stop doing eyelash extensions. People still think I have lash extensions due to how much they have grown. Love it and would order again!"
175722,5,"Very good cream, I have seen improvement in the texture and elasticity of my skin"
70969,5,"I have used Cellex-C for only one month but I can feel it working when I apply it and my skin looks better already.  I will continue to purchase this product."
455381,5,"Love the consistency and color as well as the light scent of rose. This lip balm is one of my go to favorites!"
38460,5,"This base polish works very well with any polish.  It helps protect the nails and keeps the polish from chipping longer.  This has a very light pink tint and does not take away from the polish color at all."
501103,2,"The salve smells great, but it's kinda watery and leaves my lips feeling dried out. It doesn't help at all with my chapped lips."
60018,5,"good productm been using it for a while now"
236245,5,"I have tried so many chapsticks, lip balms, lip stick, etc. This is the only product I can put on my lips that does not cause a reaction!  I have been trying for around 3 years to find something other than Vaseline. This is the best lip balm if you have allergies.  Keeps lips moisturized longer than most products.  My only criticism is that they do not have a separate lip balm with sun protection for the outdoors."
99256,5,"This sunblock is great and doesn't leave my skin feeling greasy."
115016,5,"I'm always on the lookout for good styling products. This is the first product that does it all - I use it before blow drying to protect my hair from heat/tame the frizz, then after blow drying to make my hair receptive to straightening. Sometimes after straightening to give it body and definition. (Usually not all 3, because it's very thick.) It's really great for giving your hair definition. Hair looking meh? Slap on a little of this and BAM, fabulous.

I also love that they sell it on Amazon. It's about $17 for a small bottle in the store, but here I got it for $10. Either way it's completely worth the price."
288178,5,"This is my all time favorite hand cream. Wonderful light fragrance."
207540,5,"I have used this Power Peptide Toner for quite awhile.  It is refreshing and I feel that it is beneficial to my skin."
399907,4,"This stuff smells great and blends in well without being greasy."
253929,5,"i always love this eyeliner. definitely will buy again"
513169,5,"I love it very good product"
2715,5,"OMG, this is the most beautiful red you will ever wear!

as usual, OPI has great products and amazing colors..."
483528,2,"i Bought these on a recommendation but they don't put any kind of lasting curl in my hair.  maybe it's just my hair whcih is fine and fairly straight"
473598,4,"I like this creme a lot. It's light and doesn't feel thick or heavy on the skin. It has a light, pleasant smell, unlike a lot of creams that just smell like your grandma.

The tiny spoon is adorable, and helps measure out the amount to use.
The cream is very liquidy, so keep the lid on tight.
It plumps the skin up nicely before heading out the door.

I can't review it yet based on results after a few weeks, but I'd imagine that overall my skin will be looking younger because of it.."
219447,4,"If my wife loves it I love it. It's dries the hair fast and according to her it leaves the hair looking better. I don't comb or dry my hair so I'll take her word for it, and so should yall."
355784,5,"I have never used a La Roche-Posay product before and I am really impressed. This foundation went on so smooth; it felt silky as I applied it to my face. I was impressed with the coverage because it feels so light on my skin. I like the mattifying effect because I tend to have oily, shiny skin."
293223,5,"Works great. Looks nice. The rollers are big and work great for long hair. The clips work really well. I would recommend it for sure. Heats up real fast."
44565,5,"This product has low settings for fine hair.  I love it! I have short hair and it is the perfect size."
124659,5,"I love it!!!! My skin loves it!!"
399516,2,"did not make see a difference using this to make the curls last"
531223,4,"LOVE the Smell and the fact that babys skin feels so silky while in the water although after a week of using my baby still a couplke of hours after a bath and lotion has a dry looking and feeling face has helped with her body though, maybe because her face doesnt soak in the water with oil just gets wiped off. Not sure but overall i do recommend..! Also baby will slide around in the tub can't take hands off of baby which is a little nerve racking!"
152453,2,"I knew it would not be successful when reading the first ingredient was water.  It did not work for my dry, frizzy hair."
417663,5,"I love this shampoo. It is perfect for colored hair.  Not only is the shampoo great for your hair, it lasts a long time because only a dime-sized amount in your palm is needed each shampoo.  My hairdresser recommended, and I haven't changed in five years."
279766,5,"If you have cystic acne - try this! It WORKED for me! I was hesitant after reading reviews, but really everyone's skin is different. You'll never know if you don't try it :)"
462867,5,"I usually don't do beauty sets. The last time I had one was over 20 years ago when I was back in high school. Usually, I just mix and match products from various lines because even though I have very oily skin, most sets have at least one product that is too harsh and drying for my skin. Therefore, I didn't have high expectations when I ordered this bliss set. However, I was pleasantly surprised. This is great. The star product here is the peel. Unlike similar ones I have tried, this didn't sting my face or irritate it. I saw a difference in my skin after the first use. The cleanser is gentle and removes all make-up and while I usually don't use any creams on my face except for sunscreen, sometimes the cooler weather does dry out my skin. This one is lightweight enough for my very oily skin without turning me into an oil slick. Over all, very well done! Would make a a great gift."
230167,5,"I love this product. It does not run. My lashes don't come out when I remove the product. Just soap and water works fine. I have oily skin and this does not raccoon. Good price. I would never put discount or drugstore products near my eyes. Looking good costs money folks."
64228,3,"I believe the quality has gone down with this model.  I bought this as replacement for the same model dryer.  This one moves much slower and the ceramics inside make a clicking sound as it's cooling which the prior dryer never did."
372978,5,"Just purchased this for my son's cradle cap after using coconut, olive, jojoba oil and calendula cream. while all the natural treatments helped some, this shampoo is miraculous. two washes in and scales are becoming loose and flaky and easier to remove. and his hair smells great and looks clean. i also loved the mustela stretchmark cream so i will be trying more from this product line."
97812,5,"Loving this file!"
330042,3,"Okay. I wore this color once. I didn't really ever use it again. I didn't hate the color but I guess I was't in love either since I keep choosing other colors to wear besides this one. Maybe I'll give it another shot. Also, it does have a slight shimmer to it, which I am not a big fan of so maybe that was it for me."
52009,1,"I ordered Chi Silk Infusion from Instant Beauty Supply.  It appears that this product is not the real thing (I was warned by Farouk Systems, but chose to purchase online through Amazon anyway).  It is watered down and does not have the same aroma as the true Chi product.  I will never purchase anything from this vendor again."
353945,5,"Delivered on time, original product"
107507,5,"Soothing, mildly fragrant, works well with Musgo Real After Shave Classic Scent.."
209142,5,"Love the velvet smooth feeling it leaves on your skin."
77029,5,"Good product and good service."
465053,1,"Not as good as the one you buy at Sephora or Ulta. I purchased one from Ulta after trying this one and its night and day. I wanted to return, but was outside of my return window. :-("
187011,5,"This is a matte bronzer, no shimmer. That is what I like most about it. Easy to work with, you can also use this to contour the face. Heavily pigmented, a little goes a long way. Will buy this bronzer again. Thank you-"
83310,5,"helps to tone yellow hair. leaves hair moisturized"
482693,3,"I got a beautiful tan look, no streaks and the color was perfect,
 but it really didn't last very long."
35213,1,"When it's working it is a very good hair dryer.  It burns out a lot after 5 minutes of use, so I'm afraid it's going to die and I just got it less than a month ago. It's definitely the blow dryer and not my outlet. I try to reset it and plug it into other outlets but it still doesn't work until hours later.  It's a good thing it's summer and my hair is thin.  I can use it long enough to 1/2 dry my hair but I don't like that it just turns off like that.  I don't even use the high setting, I use the low setting and low heat.  It worries me."
531398,4,"This product works wonders"
350899,5,"Love this stuff. LOVE IT. Goes on perfectly, doesn't flake or come off during the day... you know how some mascara will flake and get into your eyes? Not blinq. It creates a tube on your lashes that stays put ALL DAY and only comes off when you wash your face or shower. And even then, you don't have raccoon eyes - it's like the product melts away with no residue. It's wonderful. I got the black and love it."
437070,5,"I write few reviews.  As a mom of 3 small kids and owner of a business, I don't have time.  I am taking the time here. This product may not be for everyone but, maybe it should be for everyone.  For those of us that highlight, use hairdryers, straighteners, irons etc, and struggle to maintain your healthy-looking locks, this product is for you.  I typically don't like my hair the first day after a typical shampoo/conditioning treatment (I use high quality shampoos/conditioners).  Shampoo strips it and conditioners try to put the essential ""oils"" back in.  For me, my hair is too clean and less healthy looking.  I have always liked my hair on day #2. So, again, if you are like me, this is your product.  Your hair is left clean and yet not feeling ""stripped.""  It looks healthy and after drying and styling it, I feel my hair is the healthiest it has looked in years.  It is expensive but, no need to buy conditioners.  I also have to use less products....less ""frizz control, shining serums, etc,""  Therefore, maybe essentially I am saving money.  If you are looking for CONS....and I struggle with this one..... I DO feel feel as though on Day #2, I like to put a touch of dry shampoo at the roots.  But, that is easy and I am good to go.

This is NOT the product if you feel as though you need to shampoo your hair every day.  You may like that ""stripped"" down version of your hair.  I don't and I bet there are many others like me out there."
336129,4,"The shave itself from this product is very soft and smooth.  I wanted to try one of Proraso's non-mentholated products as the menthol can be very medicine like in odor.  The fragrance is okay but not great with this product but again the shave is nice.  I still prefer the scent of Musgo Real from Portugal vs this Italian product but the Proraso seems to have more moisturizers.  I don't regret the purchase but want a cleaner lighter fragrance.  It may grow on me as I use up the tube."
7630,5,"I have been using this for over 20 years for a 3in hypo pigmented area.  I have sampled only a few other name brands over the years just to see if anything is better but found that this works for my skin tone.  This is my first time ordering it from Amazon. It can last me more than a year. Works best with the setting power."
118126,5,"HI, i discovered the Epicuren line of products accidentally at a spa in la. and ever since, i ve been using not only the lotion but skin care as well. the lotion (after bath moisturizer) is amazing! i had a baby a year and a half year ago and the skin on my tummy didn't have stetch marks but it was just stretched out from the baby being there . well after  the baby i tried a lot of stuff but when i started using this lotion, it healed my skin. it stopped sagging. im not kidding. i mean i did exercises for abs etc, but u cant stop skin from sagging just by excersising. anyways i don't use anything but epicuren cause I LOVE IT and THE RESULTS ARE WHAT MAKES ME LOVE IT. i hope this helps"
135979,5,"Excellent product. Used a butter London base coat and top coat for a nice shine. The polish has good staying power when applied this way."
471641,5,"I received my Clarisonic directly from Amazon so I am 100% sure it is authentic. Be very careful if you are buying from 3rd party sellers, there are a lot of inferior fakes being sold online. I have always had oily skin. Through out the day I have always rinsed my face with water and sometimes with a mild soap. I always thought I did a good job at getting my face clean. I was so wrong. I realized that I was not getting all the dirt off with my hands. After using the Clarisonic for the first time, my face felt amazing. Right away I could feel the difference. I used the medium setting to remove the oil deep in my pores. When I am done my face feels smooth, clean and oil-free.

The Clarisonic Smart Profile is their top of the line model. You can tell that it is made with pride in the USA. It is feature packed. There are four speed modes plus a turbo mode. Also each smart brush head auto adjusts the Smart Profile's performance. The smart heads will also illuminate the replacement head indicator when it is time to replace the head. The unit is also rechargeable and fully waterproof. This is great because I can use it in the shower which I do every morning. It comes with two brush heads for your face and body, the Smart Profile unit, USB charger, three year warranty and directions."
351369,5,"This was a ""blind buy,"" having not tried it at all. Of course, I did my research and read many reviews. The cedar and vanilla notes are clearly distinguishable and the cologne does not smell ""artificial,"" at all. Of surprise was discovering the longevity was quite good; on my skin, colognes just sort-of soak in, but L'Occitane Eau Des Baux stays with me for plus/minus eight hours. Oh, and the price was right, too!"
421700,5,"I've been using my Nu Face for a month+ now and it has worked for me.  I noticed an improvement quickly.  I agree to have to keep it up.  One note, I am susceptible to broken capillaries on my cheeks and have had them treated in the past with photofacials.  Use the lowest setting for these areas.  I *thought* I was seeing them return, panicked, called my dermatologist and they said use the lowest setting and not every day on these areas.  I can still use this on my neck, forehead and eye area.  I've seen the biggest improvement on fine lines around the eyes."
95248,5,"This stuff really adds managability and shine.  I like the way it smells too."
53096,5,"This is the only cologne I've worn since I am 13 years old. Every time I wear it, women literally stop me and say, ""why are you wearing?"" Or say ""WOW, what is THAT guy wearing!?"". Buy it!!!!"
320298,1,"The cap is broken. The water is spilled out all over the place when delivered."
263129,5,"ALWAYS WORKS, I ADD WATER AND SPRAY IT ON DAMP HAIR"
497477,5,"I do makeup as a career and these makeup organizers are an esential part of my kit, they're great because you can carry so many lipsticks in a small space !

Matthew Sky NYC makeup artist"
552157,5,"Gracias"
142173,5,"Smells amazing!"
442556,5,"This turned out to be a great product.  I have used various self tanning products before and some were OK and some were not good at all, therefore I really had no true expectations.  I was pleasantly surprised at this particular one.  The lotion itself goes on smoothly.  I will add, for review of this product we received the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/XEN-TAN-Deluxe-Tanning-Mitt/dp/B002UOCTSU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">XEN-TAN Deluxe Tanning Mitt</a>&nbsp;which is not normally included with the product purchase.  I would however recommend purchasing and using the mitt to apply the product as it helps tremendously with applying it smoothly. The product went on easily and the smell is pleasant and very low key, unlike others that have an over whelming processing odor.  Marilyn

The tan did settle in naturally after a few hours and looks very real and natural.  It has no orange fake tint to the coloring. Even after a few days, the tan still looks good.  Also, the biggest pro is no coloring on my sheets or clothing.  I can't boast enough about that as even the expensive spray on tans I've received have left coloring on my clothes and sheets.

Overall assessment:  The product works and does exactly what it claims!  It looks as good as the tanning salon spray on's.  It's not cheap, but spray on's at the tanning salons run approximately $20 - $25.  Therefore, if you get at least 3 tans from this tube then you are probably ahead.  No stains left behind on your sheets add even more value to this product and actually make it better than the spray on salon ones.  I highly recommend this product and purchasing the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/XEN-TAN-Deluxe-Tanning-Mitt/dp/B002UOCTSU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">XEN-TAN Deluxe Tanning Mitt</a>&nbsp;that is sold separately."
385030,5,"I was dying to get my hands on this highlighter. I thought I was going to look white on me because I am naturally tan but I tried it its a beautiful opal goldish color! Now I personally know why girls rave about this product!"
390015,5,"This is the best gel I have ever used."
146613,4,"the wife loves it"
539101,5,"Very soothing and not too greasy."
556333,5,"I love the fragrance"
461593,5,"Due to a recent skin condition, I have to use an emollient cream, then moisturizer, then sunscreen in my foundation.  This goes on smoothly, subtle tint, and feels good."
319229,5,"This was a neat combination, the wand and a flat iron for my daughter. I love the Babyliss line of products."
103813,5,"This product helps my nails feel stronger and makes them less apt to break and peel. Best product I have used for this problem. Can be worn under nail polish, though the glossy version is nice to wear alone."
546953,2,"We had to return it because the first time we used it, the clip on the fin holding the ankle strap came lose and got lost in the ocean.  The clip needs to be permanently fasted to avoid this.  We did get our money back when we returned it."
270135,4,"Excellent product. Terrible bottle doesn't stand up to move lotion to the bottom so pump can work"
